Date,Open,High,Low,Close,Adj Close,Volume
4/25/2007,2.002002,2.006018,1.99001,1.990485,1.990485,0
4/26/2007,1.990604,2.004008,1.987202,1.998601,1.998601,0
4/29/2007,1.998601,2.002684,1.989614,2,2,0
4/30/2007,2,2.007307,1.998082,1.998082,1.998082,0
5/1/2007,1.998401,1.99928,1.988111,1.988783,1.988783,0
5/2/2007,1.988585,1.994098,1.986413,1.987993,1.987993,0
5/3/2007,1.987993,1.994217,1.975114,1.976089,1.976089,0
5/6/2007,1.976089,1.997603,1.976089,1.993501,1.993501,0
5/7/2007,1.993382,1.996407,1.988388,1.989614,1.989614,0
5/8/2007,1.989495,1.9992,1.988585,1.993382,1.993382,0
5/9/2007,1.993183,1.996207,1.977496,1.97961,1.97961,0
5/10/2007,1.97961,1.984009,1.976597,1.982711,1.982711,0
5/13/2007,1.982711,1.985112,1.978396,1.979101,1.979101,0
5/14/2007,1.979218,1.987202,1.975387,1.986018,1.986018,0
5/15/2007,1.9859,1.987202,1.976206,1.977418,1.977418,0
5/16/2007,1.977418,1.978787,1.973983,1.974801,1.974801,0
5/17/2007,1.974996,1.977613,1.970482,1.975309,1.975309,0
5/20/2007,1.975309,1.975699,1.96831,1.971609,1.971609,0
5/21/2007,1.971609,1.976714,1.970599,1.975114,1.975114,0
5/22/2007,1.975387,1.989416,1.972309,1.986295,1.986295,0
5/23/2007,1.986216,1.988783,1.983812,1.985388,1.985388,0
5/24/2007,1.985703,1.987913,1.982986,1.984915,1.984915,0
5/27/2007,1.984915,1.985191,1.982789,1.983183,1.983183,0
5/28/2007,1.983104,1.99001,1.97961,1.980002,1.980002,0
5/29/2007,1.97961,1.983301,1.973983,1.976402,1.976402,0
5/30/2007,1.976402,1.981493,1.974412,1.979806,1.979806,0
5/31/2007,1.979884,1.982907,1.977496,1.980982,1.980982,0
6/3/2007,1.980982,1.992508,1.980982,1.991596,1.991596,0
6/4/2007,1.991596,1.996885,1.991318,1.993382,1.993382,0
6/5/2007,1.993501,1.995888,1.991397,1.992191,1.992191,0
6/6/2007,1.992389,1.994416,1.975192,1.978005,1.978005,0
6/7/2007,1.978005,1.979297,1.963094,1.970482,1.970482,0
6/10/2007,1.970482,1.970482,1.965409,1.969396,1.969396,0
6/11/2007,1.969396,1.978513,1.969202,1.974801,1.974801,0
6/12/2007,1.974801,1.976011,1.968,1.972815,1.972815,0
6/13/2007,1.972893,1.97371,1.966607,1.969706,1.969706,0
6/14/2007,1.96959,1.978005,1.969202,1.976793,1.976793,0
6/17/2007,1.976793,1.984599,1.976402,1.983812,1.983812,0
6/18/2007,1.983812,1.989218,1.982986,1.987597,1.987597,0
6/19/2007,1.9874,1.994893,1.9874,1.99231,1.99231,0
6/20/2007,1.992191,1.993819,1.989812,1.992905,1.992905,0
6/21/2007,1.992786,1.99968,1.991516,1.997603,1.997603,0
6/24/2007,1.997603,2.0008,1.996207,1.998202,1.998202,0
6/25/2007,1.998202,2.001481,1.996606,1.998401,1.998401,0
6/26/2007,1.998401,2.00028,1.993581,1.9996,1.9996,0
6/27/2007,1.9996,2.003888,1.998202,2.002203,2.002203,0
6/28/2007,2.002203,2.01001,2.001481,2.008314,2.008314,0
7/1/2007,2.008314,2.018612,2.006501,2.017797,2.017797,0
7/2/2007,2.017797,2.019508,2.013896,2.016983,2.016983,0
7/3/2007,2.016983,2.020488,2.015398,2.01621,2.01621,0
7/4/2007,2.016414,2.019794,2.009404,2.012194,2.012194,0
7/5/2007,2.01191,2.014099,2.006783,2.011992,2.011992,0
7/8/2007,2.011992,2.017186,2.010293,2.014789,2.014789,0
7/9/2007,2.015195,2.028398,2.013004,2.027411,2.027411,0
7/10/2007,2.027287,2.036411,2.024906,2.032314,2.032314,0
7/11/2007,2.031901,2.035706,2.027781,2.029592,2.029592,0
7/12/2007,2.029592,2.036909,2.026794,2.034795,2.034795,0
7/15/2007,2.034795,2.039984,2.033181,2.036784,2.036784,0
7/16/2007,2.036784,2.047418,2.035416,2.047712,2.047712,0
7/17/2007,2.047712,2.054991,2.04679,2.053683,2.053683,0
7/18/2007,2.053683,2.054021,2.047586,2.048886,2.048886,0
7/19/2007,2.048593,2.058291,2.048383,2.057021,2.057021,0
7/22/2007,2.057021,2.060411,2.05478,2.059308,2.059308,0
7/23/2007,2.059393,2.065092,2.059011,2.061898,2.061898,0
7/24/2007,2.061983,2.062281,2.04918,2.053093,2.053093,0
7/25/2007,2.053009,2.054401,2.043318,2.047879,2.047879,0
7/26/2007,2.048005,2.04939,2.023391,2.024619,2.024619,0
7/29/2007,2.024619,2.029303,2.021509,2.028315,2.028315,0
7/30/2007,2.028315,2.037905,2.027287,2.029386,2.029386,0
7/31/2007,2.028892,2.034215,2.021182,2.031983,2.031983,0
8/1/2007,2.031901,2.037614,2.028603,2.036618,2.036618,0
8/2/2007,2.036701,2.045994,2.034588,2.042817,2.042817,0
8/5/2007,2.042817,2.045617,2.028398,2.031405,2.031405,0
8/6/2007,2.031405,2.033388,2.019508,2.022286,2.022286,0
8/7/2007,2.022204,2.039817,2.016617,2.037282,2.037282,0
8/8/2007,2.036992,2.039609,2.021795,2.022981,2.022981,0
8/9/2007,2.022981,2.026589,2.015885,2.022081,2.022081,0
8/12/2007,2.022081,2.025891,2.009606,2.011992,2.011992,0
8/13/2007,2.012396,2.013004,1.99561,1.997005,1.997005,0
8/14/2007,1.997005,1.997005,1.986216,1.986808,1.986808,0
8/15/2007,1.987281,1.988981,1.977613,1.985309,1.985309,0
8/16/2007,1.985309,1.993382,1.967303,1.982003,1.982003,0
8/19/2007,1.982003,1.991992,1.977418,1.988585,1.988585,0
8/20/2007,1.988506,1.988506,1.974996,1.980708,1.980708,0
8/21/2007,1.980394,1.995411,1.980394,1.995012,1.995012,0
8/22/2007,1.995012,2.009,1.992587,2.003205,2.003205,0
8/23/2007,2.003205,2.015885,1.998801,2.013612,2.013612,0
8/26/2007,2.013612,2.019386,2.008799,2.009,2.009,0
8/27/2007,2.009081,2.013815,1.9998,2.0006,2.0006,0
8/28/2007,2.0004,2.018286,1.996805,2.01678,2.01678,0
8/29/2007,2.01678,2.018001,2.005213,2.014383,2.014383,0
8/30/2007,2.01418,2.023186,2.011992,2.017186,2.017186,0
9/2/2007,2.017186,2.02061,2.014099,2.017715,2.017715,0
9/3/2007,2.017593,2.01959,2.008395,2.01418,2.01418,0
9/4/2007,2.014018,2.022695,2.004812,2.020406,2.020406,0
9/5/2007,2.020406,2.026219,2.015601,2.025111,2.025111,0
9/6/2007,2.025111,2.031488,2.017512,2.028603,2.028603,0
9/9/2007,2.028603,2.029015,2.028603,2.028603,2.028603,0
9/10/2007,2.027781,2.033802,2.024005,2.033181,2.033181,0
9/11/2007,2.033016,2.036287,2.029097,2.029592,2.029592,0
9/12/2007,2.02918,2.034381,2.017593,2.017593,2.017593,0
9/13/2007,2.017919,2.022204,2.005817,2.006702,2.006702,0
9/16/2007,2.006702,2.009404,1.991992,1.994018,1.994018,0
9/17/2007,1.993819,2.014992,1.988388,2.013409,2.013409,0
9/18/2007,2.013409,2.01739,1.996008,2.0006,2.0006,0
9/19/2007,2.0006,2.014585,1.998002,2.010616,2.010616,0
9/20/2007,2.010616,2.021182,2.008799,2.020406,2.020406,0
9/23/2007,2.020406,2.031282,2.020202,2.020692,2.020692,0
9/24/2007,2.020896,2.021019,2.00892,2.018897,2.018897,0
9/25/2007,2.019182,2.021795,2.01098,2.015601,2.015601,0
9/26/2007,2.015601,2.02848,2.01418,2.026794,2.026794,0
9/27/2007,2.026712,2.048718,2.020202,2.046203,2.046203,0
9/30/2007,2.046203,2.04918,2.038196,2.044321,2.044321,0
10/1/2007,2.044195,2.044614,2.03749,2.039984,2.039984,0
10/2/2007,2.039984,2.043903,2.031282,2.032603,2.032603,0
10/3/2007,2.032603,2.0424,2.028315,2.038611,2.038611,0
10/4/2007,2.038487,2.04382,2.031901,2.043694,2.043694,0
10/7/2007,2.043694,2.043694,2.033595,2.035416,2.035416,0
10/8/2007,2.035499,2.038985,2.026301,2.037697,2.037697,0
10/9/2007,2.037697,2.047209,2.037697,2.041816,2.041816,0
10/10/2007,2.041108,2.042192,2.031405,2.034215,2.034215,0
10/11/2007,2.034298,2.03749,2.025316,2.034298,2.034298,0
10/14/2007,2.034298,2.04382,2.032396,2.0424,2.0424,0
10/15/2007,2.042484,2.043694,2.02988,2.03219,2.03219,0
10/16/2007,2.032396,2.041399,2.029509,2.039984,2.039984,0
10/17/2007,2.039817,2.050609,2.038611,2.044195,2.044195,0
10/18/2007,2.044195,2.052798,2.041983,2.051492,2.051492,0
10/21/2007,2.051492,2.052587,2.026383,2.032686,2.032686,0
10/22/2007,2.032603,2.051913,2.03252,2.050315,2.050315,0
10/23/2007,2.050315,2.051114,2.043611,2.050105,2.050105,0
10/24/2007,2.05002,2.053388,2.045994,2.050904,2.050904,0
10/25/2007,2.050819,2.056894,2.048383,2.051703,2.051703,0
10/29/2007,2.051703,2.064196,2.051703,2.061091,2.061091,0
10/30/2007,2.061303,2.069708,2.057021,2.067996,2.067996,0
10/31/2007,2.068295,2.082119,2.067611,2.07978,2.07978,0
11/1/2007,2.079607,2.087116,2.076412,2.077793,2.077793,0
11/2/2007,2.078397,2.090782,2.077404,2.085593,2.085593,0
11/5/2007,2.085593,2.089602,2.079218,2.081079,2.081079,0
11/6/2007,2.081079,2.089821,2.081079,2.087421,2.087421,0
11/7/2007,2.087508,2.106416,2.087203,2.099782,2.099782,0
11/8/2007,2.099605,2.111709,2.098812,2.108192,2.108192,0
11/9/2007,2.108415,2.11582,2.088511,2.09468,2.09468,0
11/12/2007,2.09468,2.09468,2.053009,2.054401,2.054401,0
11/13/2007,2.054401,2.075981,2.05381,2.074818,2.074818,0
11/14/2007,2.074689,2.083985,2.050988,2.052798,2.052798,0
11/15/2007,2.052882,2.061516,2.042817,2.044405,2.044405,0
11/16/2007,2.044614,2.054991,2.036204,2.052419,2.052419,0
11/19/2007,2.052419,2.056597,2.045701,2.04939,2.04939,0
11/20/2007,2.049096,2.06821,2.045994,2.066116,2.066116,0
11/21/2007,2.066415,2.069708,2.053599,2.063515,2.063515,0
11/22/2007,2.063004,2.06821,2.059011,2.062408,2.062408,0
11/23/2007,2.062791,2.075895,2.053388,2.061091,2.061091,0
11/26/2007,2.061091,2.061091,2.05719,2.05719,2.05719,0
11/27/2007,2.070608,2.075593,2.064793,2.067611,2.067611,0
11/28/2007,2.067611,2.083116,2.059181,2.078786,2.078786,0
11/29/2007,2.079391,2.079391,2.059817,2.062919,2.062919,0
11/30/2007,2.062919,2.069793,2.054021,2.056682,2.056682,0
12/3/2007,2.056682,2.067996,2.053304,2.063898,2.063898,0
12/4/2007,2.064196,2.067183,2.056386,2.058799,2.058799,0
12/5/2007,2.058079,2.058079,2.024988,2.027287,2.027287,0
12/6/2007,2.027616,2.031199,2.019712,2.028398,2.028398,0
12/7/2007,2.028398,2.034381,2.022899,2.031818,2.031818,0
12/10/2007,2.031818,2.048383,2.02918,2.04499,2.04499,0
12/11/2007,2.044614,2.051492,2.033388,2.035789,2.035789,0
12/12/2007,2.035706,2.053894,2.035416,2.045492,2.045492,0
12/13/2007,2.045115,2.048215,2.035085,2.042817,2.042817,0
12/14/2007,2.0424,2.044405,2.015113,2.02012,2.02012,0
12/17/2007,2.02012,2.022817,2.010697,2.021386,2.021386,0
12/18/2007,,,,,,
12/19/2007,,,,,,
12/20/2007,1.987993,1.990803,1.981414,1.983891,1.983891,0
12/21/2007,1.983891,1.989416,1.981218,1.983301,1.983301,0
12/24/2007,1.983301,1.984284,1.976089,1.978513,1.978513,0
12/25/2007,1.978396,1.984481,1.970094,1.977418,1.977418,0
12/26/2007,1.977496,1.984718,1.977496,1.984206,1.984206,0
12/27/2007,1.984284,1.996606,1.984206,1.995012,1.995012,0
12/28/2007,1.995092,2.002203,1.991001,1.993302,1.993302,0
12/31/2007,1.993302,2.01001,1.982082,1.98661,1.98661,0
1/1/2008,1.985506,1.989812,1.978983,1.987716,1.987716,0
1/2/2008,1.987281,1.988981,1.978513,1.981807,1.981807,0
1/3/2008,1.981886,1.984009,1.970987,1.9741,1.9741,0
1/4/2008,1.974217,1.984599,1.968194,1.975816,1.975816,0
1/7/2008,1.975816,1.975816,1.966182,1.966994,1.966994,0
1/8/2008,1.96711,1.982514,1.96711,1.971803,1.971803,0
1/9/2008,1.971881,1.976402,1.955914,1.957483,1.957483,0
1/10/2008,1.957598,1.965409,1.95469,1.961592,1.961592,0
1/11/2008,1.962016,1.963402,1.949204,1.959401,1.959401,0
1/14/2008,1.959401,1.964907,1.953011,1.954385,1.954385,0
1/15/2008,1.954385,1.974217,1.954194,1.958289,1.958289,0
1/16/2008,1.957598,1.971492,1.954385,1.962901,1.962901,0
1/17/2008,1.962593,1.970288,1.961207,1.968388,1.968388,0
1/18/2008,,,,,,
1/21/2008,,,,,,
1/22/2008,,,,,,
1/23/2008,1.9516,1.959209,1.950116,1.956985,1.956985,0
1/24/2008,1.956717,1.9782,1.950915,1.9782,1.9782,0
1/25/2008,1.977692,1.984796,1.975309,1.98059,1.98059,0
1/28/2008,1.98059,1.988981,1.973399,1.984915,1.984915,0
1/29/2008,1.985388,1.992985,1.981886,1.989298,1.989298,0
1/30/2008,1.989416,1.994416,1.983104,1.983615,1.983615,0
1/31/2008,1.984009,1.994296,1.983615,1.990604,1.990604,0
2/1/2008,1.990485,1.9937,1.964791,1.966491,1.966491,0
2/4/2008,1.966491,1.978709,1.965409,1.974801,1.974801,0
2/5/2008,1.975114,1.975582,1.961284,1.964791,1.964791,0
2/6/2008,1.964791,1.966414,1.956105,1.960784,1.960784,0
2/7/2008,1.9609,1.962092,1.939789,1.942804,1.942804,0
2/8/2008,1.942389,1.950192,1.941107,1.947116,1.947116,0
2/11/2008,1.947116,1.952515,1.941408,1.949888,1.949888,0
2/12/2008,1.949584,1.963017,1.945412,1.960208,1.960208,0
2/13/2008,1.959017,1.966607,1.955417,1.962208,1.962208,0
2/14/2008,1.962285,1.973593,1.9619,1.969784,1.969784,0
2/15/2008,1.96959,1.971998,1.958519,1.9614,1.9614,0
2/18/2008,1.9614,1.963903,1.948216,1.950801,1.950801,0
2/19/2008,1.950192,1.954194,1.94579,1.948216,1.948216,0
2/20/2008,1.948216,1.950192,1.936783,1.942502,1.942502,0
2/21/2008,1.942389,1.964212,1.941597,1.963788,1.963788,0
2/22/2008,1.963595,1.970715,1.9614,1.966917,1.966917,0
2/25/2008,1.966917,1.970094,1.962285,1.966607,1.966607,0
2/26/2008,1.966607,1.989298,1.964984,1.987281,1.987281,0
2/27/2008,1.986808,1.997284,1.979414,1.983183,1.983183,0
2/28/2008,1.983183,1.994814,1.977183,1.989891,1.989891,0
2/29/2008,1.989416,1.991794,1.979414,1.98661,1.98661,0
3/3/2008,1.987084,1.992985,1.981689,1.983891,1.983891,0
3/4/2008,1.984009,1.988783,1.982396,1.985585,1.985585,0
3/5/2008,1.985585,1.996486,1.972581,1.991794,1.991794,0
3/6/2008,1.991516,2.013207,1.989812,2.012113,2.012113,0
3/7/2008,2.01191,2.020202,2.010212,2.014018,2.014018,0
3/10/2008,2.014018,2.021509,2.005414,2.008395,2.008395,0
3/11/2008,2.008516,2.019916,2.00048,2.006018,2.006018,0
3/12/2008,2.006219,2.02811,2.006219,2.027,2.027,0
3/13/2008,2.027,2.038611,2.025686,2.03252,2.03252,0
3/14/2008,2.031694,2.039318,2.018693,2.019998,2.019998,0
3/17/2008,2.019998,2.027082,1.994814,1.997284,1.997284,0
3/18/2008,1.997403,2.027205,1.997403,2.009485,2.009485,0
3/19/2008,2.008597,2.01491,1.980904,1.983694,1.983694,0
3/20/2008,1.984599,1.988111,1.975504,1.984796,1.984796,0
3/21/2008,1.984718,1.986097,1.981611,1.983301,1.983301,0
3/24/2008,1.983301,1.988585,1.976206,1.987795,1.987795,0
3/25/2008,1.987993,2.006783,1.98661,2.002603,2.002603,0
3/26/2008,2.002403,2.010899,1.993382,2.007387,2.007387,0
3/27/2008,2.007387,2.019019,2.002804,2.006783,2.006783,0
3/28/2008,2.007105,2.009081,1.989416,1.994893,1.994893,0
3/30/2008,1.994893,1.998202,1.981807,1.984206,1.984206,0
3/31/2008,,,,,,
4/1/2008,1.978005,1.990089,1.975894,1.987795,1.987795,0
4/2/2008,1.987716,1.997403,1.977613,1.994893,1.994893,0
4/3/2008,1.994893,2.003205,1.991596,1.994615,1.994615,0
4/6/2008,1.994615,1.994615,1.984206,1.98819,1.98819,0
4/7/2008,1.98819,1.992587,1.966414,1.966414,1.966414,0
4/8/2008,1.966414,1.978787,1.965409,1.973983,1.973983,0
4/9/2008,1.973983,1.983694,1.970987,1.971609,1.971609,0
4/10/2008,1.971609,1.982318,1.969008,1.982318,1.982318,0
4/13/2008,1.982318,1.988783,1.966414,1.976206,1.976206,0
4/14/2008,1.975582,1.975816,1.9604,1.961592,1.961592,0
4/15/2008,1.961515,1.979884,1.961207,1.971414,1.971414,0
4/16/2008,1.971414,1.992587,1.970094,1.990208,1.990208,0
4/17/2008,1.990803,1.99968,1.988388,1.998082,1.998082,0
4/20/2008,1.998082,2.002283,1.9782,1.980904,1.980904,0
4/21/2008,1.980708,1.9996,1.975152,1.996367,1.996367,0
4/22/2008,1.996407,1.997284,1.977809,1.978396,1.978396,0
4/23/2008,1.978592,1.981414,1.969706,1.972698,1.972698,0
4/24/2008,1.972737,1.988585,1.968194,1.983301,1.983301,0
4/27/2008,1.983301,1.996127,1.978905,1.99112,1.99112,0
4/28/2008,1.99112,1.991477,1.967613,1.967613,1.967613,0
4/29/2008,1.967807,1.989495,1.963364,1.987795,1.987795,0
4/30/2008,,,,,,
